schema_version,organization_id,canonical_name,group_id,official_domains,geography,aliases,status,confidence,evidence_ids,version
agent-hiring-map-public/1.0,ORG-C67CE9A6333AC567,Zuma,null,"[""getzuma.com""]","[""United States""]","[""Zuma""]",active,0.9,"[""AMC-0786""]",1
agent-hiring-map-public/1.0,ORG-C6871C937C403518,Paramount Skydance Corporation,null,"[""paramount.com""]","[""United States""]","[""Paramount Streaming""]",active,1.0,"[""AMC-6580""]",1
agent-hiring-map-public/1.0,ORG-C6D44610E0346866,Wato,null,"[""watolabs.com""]","[""United States""]","[""Wato""]",active,0.9,"[""AMC-7075""]",1
agent-hiring-map-public/1.0,ORG-C6E38D1DCC6C20FB,南昌科技职业大学,null,"[""thdm.edu.cn""]","[""China""]","[""南昌科技职业大学""]",active,0.9,"[""AMC-6643""]",1
agent-hiring-map-public/1.0,ORG-C6E5415D313D5D03,Mor Furniture For Less Inc.,null,"[""recruiting.paylocity.com""]","[""United States""]","[""Mor Furniture For Less Inc.""]",active,0.9,"[""AMC-6489""]",1
agent-hiring-map-public/1.0,ORG-C6FD70DACA6F965A,Concourse,null,"[""concourse.co""]","[""United States""]","[""Concourse""]",active,0.9,"[""AMC-5985""]",1
agent-hiring-map-public/1.0,ORG-C70C6378FD9711A1,MedPro Disposal / MP1 Solutions,null,"[""medprodisposal.com""]","[""United States""]","[""MedPro Disposal / MP1 Solutions""]",active,0.9,"[""AMC-6874""]",1
agent-hiring-map-public/1.0,ORG-C72323BE96F54DE2,东莞市大湾区高等研究院智能计算研究中心 / Greater Bay Area Institute of Advanced Research Intelligent Computing Research Center,null,"[""gaoxiaojob.com""]","[""China""]","[""东莞市大湾区高等研究院智能计算研究中心 / Greater Bay Area Institute of Advanced Research Intelligent Computing Research Center""]",active,0.9,"[""AMC-6844""]",1
agent-hiring-map-public/1.0,ORG-C74D272FEEE904E7,Palo Alto Networks / Venafi EOOD,null,"[""paloaltonetworks.com""]","[""United States""]","[""Palo Alto Networks""]",active,1.0,"[""AMC-1402""]",1
agent-hiring-map-public/1.0,ORG-C7ACD8B94434BBCC,MarginFront,null,"[""marginfront.com""]","[""United States""]","[""MarginFront""]",active,0.9,"[""AMC-6408""]",1
agent-hiring-map-public/1.0,ORG-C7BAC46904BE785C,Microsoft,null,"[""apply.careers.microsoft.com""]","[""China"",""United States""]","[""Microsoft""]",active,1.0,"[""AMC-0592"",""AMC-0595""]",1
agent-hiring-map-public/1.0,ORG-C86A93C580EE2BCF,南方科技大学,null,"[""sustech.edu.cn""]","[""China""]","[""南方科技大学自动化与智能制造学院林志赟课题组""]",active,1.0,"[""AMC-6461""]",1
agent-hiring-map-public/1.0,ORG-C892839D6C4D8FA1,Reforged Labs,null,"[""reforgedlabs.com""]","[""United States""]","[""Reforged Labs""]",active,0.9,"[""AMC-6754""]",1
agent-hiring-map-public/1.0,ORG-C90A03FF4A84AD3E,Capitol Services,null,"[""capitolservices.hrmdirect.com""]","[""United States""]","[""Capitol Services""]",active,0.9,"[""AMC-6959""]",1
agent-hiring-map-public/1.0,ORG-C92A8FE7FFD1D75E,Kong Inc.,null,"[""konghq.com""]","[""United States""]","[""Kong Inc.""]",active,0.9,"[""AMC-6458""]",1
agent-hiring-map-public/1.0,ORG-C94BC1AF9EF9B0CA,Ai-Thinker / 安信可科技,null,"[""ai-thinker.com""]","[""China""]","[""Ai-Thinker / 安信可科技""]",active,0.9,"[""AMC-6354""]",1
agent-hiring-map-public/1.0,ORG-C985455FA70FCA48,Airweave,null,"[""airweave.ai""]","[""United States""]","[""Airweave""]",active,0.9,"[""AMC-6996""]",1
agent-hiring-map-public/1.0,ORG-C98D81A59DB67B39,IntelePeer Cloud Communications LLC,null,"[""intelepeer.ai""]","[""United States""]","[""IntelePeer Cloud Communications LLC""]",active,0.9,"[""AMC-6636""]",1
agent-hiring-map-public/1.0,ORG-C9B8E07F6E5E2736,Superconductor,null,"[""superconductor.com""]","[""United States""]","[""Superconductor""]",active,0.9,"[""AMC-6591""]",1
agent-hiring-map-public/1.0,ORG-C9F44430290350A4,Yidian Intelligent Computing / 仪电智算,null,"[""aipower.zhiye.com""]","[""China""]","[""Yidian Intelligent Computing / 仪电智算""]",active,0.9,"[""AMC-6337""]",1
agent-hiring-map-public/1.0,ORG-CA01FDC0610FAE51,PaXini,null,"[""atpress.ne.jp""]","[""China""]","[""PaXini""]",active,0.9,"[""AMC-4549""]",1
agent-hiring-map-public/1.0,ORG-CA105C120D68C55E,VOYGR,null,"[""voygr.tech""]","[""United States""]","[""VOYGR""]",active,0.9,"[""AMC-6883""]",1
agent-hiring-map-public/1.0,ORG-CA1A256ED9F19AD3,北京红棉小冰科技有限公司,null,"[""xiaoice.com""]","[""China""]","[""小冰""]",active,1.0,"[""AMC-0449""]",1
agent-hiring-map-public/1.0,ORG-CA70D6E6044C95D6,SingTown,null,"[""singtown.com""]","[""China""]","[""SingTown""]",active,0.9,"[""AMC-6543""]",1
agent-hiring-map-public/1.0,ORG-CAD8EA180049ADAE,Cox Enterprises,null,"[""jobs.coxenterprises.com""]","[""United States""]","[""Cox Enterprises""]",active,0.9,"[""AMC-6841""]",1
agent-hiring-map-public/1.0,ORG-CB0D9108579D8B1F,IdeaSeek,null,"[""github.com""]","[""China""]","[""IdeaSeek""]",active,0.9,"[""AMC-6686""]",1
agent-hiring-map-public/1.0,ORG-CB115A7AB849366A,Lance,null,"[""lance.live""]","[""United States""]","[""Lance""]",active,0.9,"[""AMC-1441""]",1
agent-hiring-map-public/1.0,ORG-CBC79DB13CCED59A,Moonshot AI / 月之暗面,null,"[""moonshot.cn"",""startuprecipe.co.kr""]","[""China""]","[""Kimi / Moonshot AI"",""Kimi Code"",""Moonshot AI / Kimi""]",active,1.0,"[""AMC-0012"",""AMC-0013"",""AMC-1222"",""AMC-1223"",""AMC-1224"",""AMC-1225"",""AMC-1226"",""AMC-1227"",""AMC-1228"",""AMC-1229"",""AMC-1230"",""AMC-1231"",""AMC-1232"",""AMC-1233"",""AMC-1234"",""AMC-1235"",""AMC-1236"",""AMC-1237"",""AMC-3986""]",1
agent-hiring-map-public/1.0,ORG-CBECDE66E15D9D30,University of Delaware,null,"[""first-state-ai.udel.edu""]","[""United States""]","[""First State AI Institute / University of Delaware""]",active,1.0,"[""AMC-7171""]",1
agent-hiring-map-public/1.0,ORG-CC0C12EBEA3C2AAF,Vista Fulfillment Group,null,"[""vistafulfillmentgroup.com""]","[""United States""]","[""Vista Fulfillment Group""]",active,0.9,"[""AMC-6440""]",1
agent-hiring-map-public/1.0,ORG-CC1FE2DC3EAADC81,山东中创软件商用中间件股份有限公司,null,"[""inforbus.com""]","[""China""]","[""山东中创软件商用中间件股份有限公司""]",active,0.9,"[""AMC-6448""]",1
agent-hiring-map-public/1.0,ORG-CC68F1CB240BA655,北京睿来智能体技术有限公司 / Reliable Agent,null,"[""reliable-agent.com""]","[""China""]","[""北京睿来智能体技术有限公司 / Reliable Agent""]",active,0.9,"[""AMC-6744""]",1
agent-hiring-map-public/1.0,ORG-CC7E1D2274A1260D,Nutanix,null,"[""careers.nutanix.com""]","[""United States""]","[""Nutanix""]",active,0.9,"[""AMC-7053""]",1
agent-hiring-map-public/1.0,ORG-CCDD25D4230FB997,Make,null,"[""make.com""]","[""United States""]","[""Make""]",active,1.0,"[""AMC-1796""]",1
agent-hiring-map-public/1.0,ORG-CCDDC0BD868F41E7,MEACHEAL Research Center / MRC Data,null,"[""github.com""]","[""China""]","[""MEACHEAL Research Center / MRC Data""]",active,0.9,"[""AMC-2858""]",1
agent-hiring-map-public/1.0,ORG-CD34093F03A79578,InsForge,null,"[""insforge.dev""]","[""United States""]","[""InsForge""]",active,1.0,"[""AMC-1467""]",1
agent-hiring-map-public/1.0,ORG-CD40BAE0FCAF6754,Oinone（数式）,null,"[""oinone.top""]","[""China""]","[""Oinone（数式）""]",active,0.9,"[""AMC-6474""]",1
agent-hiring-map-public/1.0,ORG-CD51C48B18F369FB,Meitu / 美图,null,"[""github.com""]","[""China""]","[""Meitu / 美图""]",active,0.9,"[""AMC-6682""]",1
agent-hiring-map-public/1.0,ORG-CD533D6B0E156758,北京深维智信科技有限公司 / OmniMay,null,"[""omnimay.com""]","[""China""]","[""北京深维智信科技有限公司 / OmniMay""]",active,0.9,"[""AMC-6849""]",1
agent-hiring-map-public/1.0,ORG-CD9A112C8018515B,"Praxis AI, Inc.",null,"[""itspraxis.ai""]","[""United States""]","[""Praxis AI, Inc.""]",active,0.9,"[""AMC-6634""]",1
agent-hiring-map-public/1.0,ORG-CDBB31DB9D7A1B28,中软国际有限公司,null,"[""chinasofti.com""]","[""China""]","[""中软国际有限公司""]",active,0.9,"[""AMC-6515""]",1
agent-hiring-map-public/1.0,ORG-CDC0D64239A99195,"CopilotKit, Inc.",null,"[""copilotkit.ai""]","[""United States""]","[""CopilotKit""]",active,1.0,"[""AMC-1474"",""AMC-1475""]",1
agent-hiring-map-public/1.0,ORG-CDD193B83F47E97D,Petnest AI / 宠巢智能,null,"[""petnestdata.com""]","[""China""]","[""Petnest AI / 宠巢智能""]",active,0.9,"[""AMC-6370""]",1
agent-hiring-map-public/1.0,ORG-CDE83922A0B56F1E,ECI Software Solutions,null,"[""ecisolutions.hrmdirect.com""]","[""United States""]","[""ECI Software Solutions""]",active,0.9,"[""AMC-6958""]",1
agent-hiring-map-public/1.0,ORG-CE0684E4FCA38FA7,LocalStack,null,"[""localstack.cloud""]","[""United States""]","[""LocalStack""]",active,0.9,"[""AMC-6535""]",1
agent-hiring-map-public/1.0,ORG-CE2338D7B342048D,Augusto Digital,null,"[""augusto.digital""]","[""United States""]","[""Augusto Digital""]",active,0.9,"[""AMC-7136""]",1
agent-hiring-map-public/1.0,ORG-CE859C3C5F4341D8,Allus AI,null,"[""allus.ai""]","[""United States""]","[""Allus AI""]",active,0.9,"[""AMC-1443""]",1
agent-hiring-map-public/1.0,ORG-CE968A0E4DD4CC55,八爪鱼 MCP service team (legal entity unresolved),null,"[""github.com""]","[""China""]","[""Bazhuayu / Octoparse""]",active,1.0,"[""AMC-1894""]",1
agent-hiring-map-public/1.0,ORG-CEFA81F5B1775463,Ardent,null,"[""tryardent.com""]","[""United States""]","[""Ardent""]",active,0.9,"[""AMC-7049""]",1
agent-hiring-map-public/1.0,ORG-CF304BC9F8AA5BD9,PTP,null,"[""ptpinc.com""]","[""United States""]","[""PTP""]",active,0.9,"[""AMC-6659""]",1
agent-hiring-map-public/1.0,ORG-CF5396A223C0C09B,Assembled,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Assembled""]",active,0.9,"[""AMC-6319""]",1
agent-hiring-map-public/1.0,ORG-CF90080A0C8A93A5,Day & Zimmermann,null,"[""dayzim.com""]","[""United States""]","[""Day & Zimmermann""]",active,0.9,"[""AMC-6668""]",1
agent-hiring-map-public/1.0,ORG-CF93A04346D63529,Linzumi,null,"[""ycombinator.com""]","[""United States""]","[""Linzumi""]",active,0.9,"[""AMC-6871""]",1
agent-hiring-map-public/1.0,ORG-CFBCC08ACD525F2A,Comcast Corporation,null,"[""nbcuniversal.com""]","[""United States""]","[""NBCUniversal""]",active,1.0,"[""AMC-1403""]",1
agent-hiring-map-public/1.0,ORG-D04E49634816B6C6,Ventus AI,null,"[""ventus.ai""]","[""United States""]","[""Ventus AI""]",active,0.9,"[""AMC-7064""]",1
agent-hiring-map-public/1.0,ORG-D073B0D3CB4C7F3C,Wildcard,null,"[""wild-card.ai""]","[""United States""]","[""Wildcard""]",active,0.9,"[""AMC-6916""]",1
agent-hiring-map-public/1.0,ORG-D0F081CA9171472E,iMaoKe / i贸客,null,"[""imaoke.com""]","[""China""]","[""iMaoKe / i贸客""]",active,0.9,"[""AMC-7026""]",1
agent-hiring-map-public/1.0,ORG-D0FF78E5E9663974,Sia,null,"[""sia-partners.com""]","[""United States""]","[""Sia""]",active,0.9,"[""AMC-7157""]",1
agent-hiring-map-public/1.0,ORG-D1222DD0501471FC,上海数绎智能科技有限公司 / biMetaverse,null,"[""startup.aliyun.com""]","[""China""]","[""上海数绎智能科技有限公司 / biMetaverse""]",active,0.9,"[""AMC-7058""]",1
agent-hiring-map-public/1.0,ORG-D126B7E988D461D7,Interfere,null,"[""interfere.com""]","[""United States""]","[""Interfere""]",active,0.9,"[""AMC-6918""]",1
agent-hiring-map-public/1.0,ORG-D1323177C4E7D16A,Freestyle,null,"[""freestyle.sh""]","[""United States""]","[""Freestyle""]",active,0.9,"[""AMC-6382""]",1
agent-hiring-map-public/1.0,ORG-D13FCF7447C1BB7D,Du Xiaoman / 度小满,null,"[""duxiaoman.jobs.feishu.cn""]","[""China""]","[""Du Xiaoman / 度小满""]",active,0.9,"[""AMC-6317""]",1
agent-hiring-map-public/1.0,ORG-D168C1EA33832F79,小i机器人 华藏大模型,null,"[""xiaoi.com""]","[""China""]","[""小i机器人 华藏大模型""]",active,0.9,"[""AMC-0043""]",1
agent-hiring-map-public/1.0,ORG-D1C2765861570719,山东极视角科技股份有限公司 / Extreme Vision,null,"[""extremevision.com.cn""]","[""China""]","[""山东极视角科技股份有限公司 / Extreme Vision""]",active,0.9,"[""AMC-6577""]",1
agent-hiring-map-public/1.0,ORG-D1CC0D15650423A8,深圳河套学院,null,"[""slai.edu.cn""]","[""China""]","[""深圳河套学院教育人工智能创新中心""]",active,1.0,"[""AMC-6462""]",1
agent-hiring-map-public/1.0,ORG-D1D137EFD55A338C,合肥中科类脑智能技术有限公司,null,"[""brain-ai.com.cn""]","[""China""]","[""合肥中科类脑智能技术有限公司""]",active,0.9,"[""AMC-6626""]",1
agent-hiring-map-public/1.0,ORG-D2B302307F1A9FFC,中科星图股份有限公司,null,"[""geovis.zhiye.com""]","[""China""]","[""中科星图股份有限公司""]",active,0.9,"[""AMC-6504""]",1
agent-hiring-map-public/1.0,ORG-D2BE79A7531FE25D,南昌大学先进制造学院,null,"[""ncu.edu.cn""]","[""China""]","[""熊鹏文教授课题组 / 智能机器人江西省重点实验室""]",active,1.0,"[""AMC-6642""]",1
agent-hiring-map-public/1.0,ORG-D3272FAAD01F7DCE,Humwork,null,"[""humwork.ai""]","[""United States""]","[""Humwork""]",active,0.9,"[""AMC-7044""]",1
agent-hiring-map-public/1.0,ORG-D32A0F6E51A07B22,Rockhopper,null,"[""rockhopper.co""]","[""United States""]","[""Rockhopper""]",active,0.9,"[""AMC-6361""]",1
agent-hiring-map-public/1.0,ORG-D39D6D12D2E27C23,Spur,null,"[""spurtest.com""]","[""United States""]","[""Spur""]",active,0.9,"[""AMC-7046""]",1
agent-hiring-map-public/1.0,ORG-D3CAFF4A0DEC2CF9,Albert Invent,null,"[""ats.rippling.com""]","[""United States""]","[""Albert Invent""]",active,0.9,"[""AMC-6600""]",1
agent-hiring-map-public/1.0,ORG-D3E1C5F8A6E240FC,Origin,null,"[""originhq.com""]","[""United States""]","[""Origin""]",active,0.9,"[""AMC-6418""]",1
agent-hiring-map-public/1.0,ORG-D3E42DE502AAE6FD,Super.com,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Super.com""]",active,0.9,"[""AMC-6324""]",1
agent-hiring-map-public/1.0,ORG-D3F40DD6DFE58878,Auditoria.AI,null,"[""jobs.gem.com""]","[""United States""]","[""Auditoria.AI""]",active,0.9,"[""AMC-6603""]",1
agent-hiring-map-public/1.0,ORG-D45932DD4CA1D738,Sesame,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Sesame""]",active,0.9,"[""AMC-5751"",""AMC-5752"",""AMC-5753"",""AMC-5754"",""AMC-5755"",""AMC-5756"",""AMC-5757"",""AMC-5758"",""AMC-5759"",""AMC-5760"",""AMC-5761""]",1
agent-hiring-map-public/1.0,ORG-D4999C75AD8A6F10,Parahelp,null,"[""parahelp.com""]","[""United States""]","[""Parahelp""]",active,0.9,"[""AMC-6680""]",1
agent-hiring-map-public/1.0,ORG-D4CD571B6FA5EA32,Orbis Operations,null,"[""orbisoperations.hrmdirect.com""]","[""United States""]","[""Orbis Operations""]",active,0.9,"[""AMC-6951""]",1
agent-hiring-map-public/1.0,ORG-D4D57314D8C5C55E,Compliance Registry / TESSA,null,"[""complianceregistry.net""]","[""United States""]","[""Compliance Registry / TESSA""]",active,0.9,"[""AMC-2050""]",1
agent-hiring-map-public/1.0,ORG-D4E1FE2FF860D384,Kastle,null,"[""kastle.ai""]","[""United States""]","[""Kastle""]",active,0.9,"[""AMC-6856""]",1
agent-hiring-map-public/1.0,ORG-D5605821C44BA5CB,Mount,null,"[""mount.insure""]","[""United States""]","[""Mount""]",active,0.9,"[""AMC-6904""]",1
agent-hiring-map-public/1.0,ORG-D5B06FB0A58C9A5D,AgentMail,null,"[""agentmail.to""]","[""United States""]","[""AgentMail""]",active,0.9,"[""AMC-1437""]",1
agent-hiring-map-public/1.0,ORG-D5B74922F16EFD31,"Govly, Inc.",null,"[""govly.com""]","[""United States""]","[""Govly, Inc.""]",active,0.9,"[""AMC-6590""]",1
agent-hiring-map-public/1.0,ORG-D5F7010B4CC36879,Agnost AI,null,"[""agnost.ai""]","[""United States""]","[""Agnost AI""]",active,0.9,"[""AMC-7107""]",1
agent-hiring-map-public/1.0,ORG-D67255CF54C16841,南京上智涌现科技有限公司 / MindSparks AI,null,"[""mindsparksai.com""]","[""China""]","[""南京上智涌现科技有限公司 / MindSparks AI""]",active,0.9,"[""AMC-6817""]",1
agent-hiring-map-public/1.0,ORG-D67ED2825B8986F8,Complir,null,"[""complir.io""]","[""United States""]","[""Complir""]",active,0.9,"[""AMC-7106""]",1
agent-hiring-map-public/1.0,ORG-D6AB2A2973FB1510,RayNeo / 雷鸟创新,null,"[""leiniao-ibg.jobs.feishu.cn""]","[""China""]","[""RayNeo / 雷鸟创新""]",active,0.9,"[""AMC-6563""]",1
agent-hiring-map-public/1.0,ORG-D7001CA7685CB8E5,鲲锦天下（厦门）科技有限公司 / MacsMind,null,"[""macsmind.cn""]","[""China""]","[""鲲锦天下（厦门）科技有限公司 / MacsMind""]",active,0.9,"[""AMC-6893""]",1
agent-hiring-map-public/1.0,ORG-D7048293165F00FA,上海外服广东 / 佳才聘,null,"[""weixin.sogou.com""]","[""China""]","[""上海外服广东 / 佳才聘""]",active,0.9,"[""AMC-3791""]",1
agent-hiring-map-public/1.0,ORG-D732D65CEFC1AB66,Elevance Health,null,"[""careers.elevancehealth.com""]","[""United States""]","[""Elevance Health""]",active,0.9,"[""AMC-6798""]",1
agent-hiring-map-public/1.0,ORG-D742A3769E6E9418,Micron Technology,null,"[""micron.com""]","[""United States""]","[""Micron Technology""]",active,0.9,"[""AMC-6998""]",1
agent-hiring-map-public/1.0,ORG-D831819849ADBE21,上海帆一尚行科技有限公司 / SAIL-Cloud,null,"[""sail-cloud.com""]","[""China""]","[""上海帆一尚行科技有限公司 / SAIL-Cloud""]",active,0.9,"[""AMC-6932""]",1
agent-hiring-map-public/1.0,ORG-D84F592964DDF933,Coval,null,"[""coval.dev""]","[""United States""]","[""Coval""]",active,0.9,"[""AMC-6884""]",1
agent-hiring-map-public/1.0,ORG-D8806FDD439DA095,Casco,null,"[""casco.com""]","[""United States""]","[""Casco""]",active,0.9,"[""AMC-6607""]",1
agent-hiring-map-public/1.0,ORG-D896CD3E5FAE3707,American Bureau of Shipping (ABS),null,"[""eagle.org""]","[""United States""]","[""American Bureau of Shipping (ABS)""]",active,0.9,"[""AMC-7009""]",1
agent-hiring-map-public/1.0,ORG-D92ED88C227D1180,深圳市未来智联网络研究院,null,"[""fnii-shenzhen.cn""]","[""China""]","[""深圳市未来智联网络研究院""]",active,0.9,"[""AMC-6460""]",1
agent-hiring-map-public/1.0,ORG-D949980D3C6433EE,Kargo,null,"[""kargo.com""]","[""United States""]","[""Kargo""]",active,0.9,"[""AMC-0396""]",1
agent-hiring-map-public/1.0,ORG-D9538CF97DF1F8D5,Pepper,null,"[""usepepper.com""]","[""United States""]","[""Pepper""]",active,0.9,"[""AMC-6027""]",1
agent-hiring-map-public/1.0,ORG-D996414CD84C41DD,Hazel,null,"[""ycombinator.com""]","[""United States""]","[""Hazel""]",active,0.9,"[""AMC-6691""]",1
agent-hiring-map-public/1.0,ORG-DA473304815E78ED,OpenHands,null,"[""openhands.dev""]","[""United States""]","[""OpenHands""]",active,0.9,"[""AMC-6534""]",1
agent-hiring-map-public/1.0,ORG-DA9EAFD4AFB30101,上海人工智能实验室,null,"[""huggingface.co"",""shlab.org.cn""]","[""China""]","[""AI45Research / 上海人工智能实验室安全可信AI中心"",""InternScience / 上海人工智能实验室 AI For Science中心"",""Shanghai Artificial Intelligence Laboratory / 上海人工智能实验室""]",active,1.0,"[""AMC-1334"",""AMC-1335"",""AMC-1336"",""AMC-1337"",""AMC-1338"",""AMC-1339"",""AMC-1340"",""AMC-1341"",""AMC-1342"",""AMC-1343"",""AMC-1344"",""AMC-1345"",""AMC-1346"",""AMC-1347"",""AMC-1348"",""AMC-1349"",""AMC-1350"",""AMC-1351"",""AMC-1352"",""AMC-1353"",""AMC-1354"",""AMC-1355"",""AMC-1356"",""AMC-6652"",""AMC-6653"",""AMC-6654"",""AMC-6655"",""AMC-6656""]",1
agent-hiring-map-public/1.0,ORG-DAC453B662000317,Vela,null,"[""tryvela.ai""]","[""United States""]","[""Vela""]",active,0.9,"[""AMC-7045""]",1
agent-hiring-map-public/1.0,ORG-DB006BD3762F8F56,合肥工业大学,null,"[""faculty.hfut.edu.cn""]","[""China""]","[""合肥工业大学白羽团队""]",active,1.0,"[""AMC-6621""]",1
agent-hiring-map-public/1.0,ORG-DB0FBC53B95EF1A7,Workato,null,"[""workato.com""]","[""United States""]","[""Workato""]",active,1.0,"[""AMC-0581""]",1
agent-hiring-map-public/1.0,ORG-DB1946D32AFB3D7B,primitive,null,"[""primitive.dev""]","[""United States""]","[""primitive""]",active,0.9,"[""AMC-7161""]",1
agent-hiring-map-public/1.0,ORG-DB289F045BB46621,Cranston AI,null,"[""cranston.ai""]","[""United States""]","[""Cranston AI""]",active,0.9,"[""AMC-6881""]",1
agent-hiring-map-public/1.0,ORG-DC04E6D9DF8EE481,福州软件职业技术学院,null,"[""fzrjxy.com""]","[""China""]","[""福州软件职业技术学院""]",active,0.9,"[""AMC-6645""]",1
agent-hiring-map-public/1.0,ORG-DC13A55496D3FF59,P-1 AI,null,"[""p-1.ai""]","[""United States""]","[""P-1 AI""]",active,0.9,"[""AMC-6538""]",1
agent-hiring-map-public/1.0,ORG-DC59C0B214125974,长沙小艾引擎科技有限公司 / 小A引擎,null,"[""xiaoa.co""]","[""China""]","[""长沙小艾引擎科技有限公司 / 小A引擎""]",active,0.9,"[""AMC-6622""]",1
agent-hiring-map-public/1.0,ORG-DC7620EBFC35D54E,Oracle,null,"[""oracle.com""]","[""United States""]","[""Oracle""]",active,1.0,"[""AMC-0582"",""AMC-0584""]",1
agent-hiring-map-public/1.0,ORG-DCABC6765C4B22E2,Anything,null,"[""create.xyz""]","[""United States""]","[""Create.xyz / Anything""]",active,1.0,"[""AMC-0321""]",1
agent-hiring-map-public/1.0,ORG-DCBF4361FE5F163B,Inferact,null,"[""inferact.ai""]","[""United States""]","[""Inferact""]",active,0.9,"[""AMC-5980""]",1
agent-hiring-map-public/1.0,ORG-DCCF554DE53145B2,Scrapybara,null,"[""scrapybara.com""]","[""United States""]","[""Scrapybara""]",active,0.9,"[""AMC-0487""]",1
agent-hiring-map-public/1.0,ORG-DCDB842A36BE203F,Customize Agent / Pan-jijian,null,"[""github.com""]","[""China""]","[""Customize Agent / Pan-jijian""]",active,0.9,"[""AMC-1564""]",1
agent-hiring-map-public/1.0,ORG-DD052F9FEA4B2754,Unsiloed AI,null,"[""unsiloed.ai""]","[""United States""]","[""Unsiloed AI""]",active,0.9,"[""AMC-6646""]",1
agent-hiring-map-public/1.0,ORG-DD202BC38A969D62,Attinio AI,null,"[""attinio.ai""]","[""United States""]","[""Attinio AI""]",active,0.9,"[""AMC-6443""]",1
agent-hiring-map-public/1.0,ORG-DDB46F0D368719B7,众阳健康集团,null,"[""msunsoft.zhiye.com""]","[""China""]","[""众阳健康集团""]",active,0.9,"[""AMC-6612""]",1
agent-hiring-map-public/1.0,ORG-DDD5676EFADD7951,北京艾优薇文化科技有限公司,null,"[""auvgo.com""]","[""China""]","[""行旅国际 / Auvgo""]",active,1.0,"[""AMC-7079""]",1
agent-hiring-map-public/1.0,ORG-DDD6291362EFEDCC,Cognizant,null,"[""careers.cognizant.com""]","[""United States""]","[""Cognizant""]",active,0.9,"[""AMC-6407""]",1
agent-hiring-map-public/1.0,ORG-DDF80455A5E8AAEB,Juicebox,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Juicebox""]",active,0.9,"[""AMC-5745"",""AMC-5746"",""AMC-5747"",""AMC-5748"",""AMC-5749"",""AMC-5750""]",1
agent-hiring-map-public/1.0,ORG-DE0C1AA3DE786891,Teshi.org / teshi-org,null,"[""teshi.org""]","[""China""]","[""Teshi.org / teshi-org""]",active,0.9,"[""AMC-6948""]",1
agent-hiring-map-public/1.0,ORG-DE74E0CEDBF34155,Guide Labs,null,"[""guidelabs.ai""]","[""United States""]","[""Guide Labs""]",active,0.9,"[""AMC-6029""]",1
agent-hiring-map-public/1.0,ORG-DE77879B88CAB8F3,Cua,null,"[""cua.ai""]","[""United States""]","[""Cua""]",active,0.9,"[""AMC-6961""]",1
agent-hiring-map-public/1.0,ORG-DE838855E4A6E04E,Stage,null,"[""stagereview.app""]","[""United States""]","[""Stage""]",active,0.9,"[""AMC-7100""]",1
agent-hiring-map-public/1.0,ORG-DEAF12E6F2EF4AF2,ChipAgents,null,"[""chipagents.ai""]","[""United States""]","[""ChipAgents""]",active,0.9,"[""AMC-6022""]",1
agent-hiring-map-public/1.0,ORG-DEC1B9BA49D6874B,Vulcan Technologies,null,"[""ycombinator.com""]","[""United States""]","[""Vulcan Technologies""]",active,0.9,"[""AMC-6565""]",1
agent-hiring-map-public/1.0,ORG-DEE2F4928F328F58,中国能源建设集团（股份）有限公司,null,"[""ceec.net.cn""]","[""China""]","[""中国能建电力规划总院 / 中能智新公司""]",active,1.0,"[""AMC-7068""]",1
agent-hiring-map-public/1.0,ORG-DEE91DDB90597936,ClickHouse,null,"[""langfuse.com""]","[""United States""]","[""Langfuse""]",active,1.0,"[""AMC-0323""]",1
agent-hiring-map-public/1.0,ORG-DF1BC4984A055E10,Ghost,null,"[""tryghost.ai""]","[""United States""]","[""Ghost""]",active,0.9,"[""AMC-6411""]",1
agent-hiring-map-public/1.0,ORG-DF211804FE883DEB,FOTILE / 方太集团,null,"[""fotile.zhiye.com""]","[""China""]","[""FOTILE / 方太集团""]",active,0.9,"[""AMC-6334""]",1
agent-hiring-map-public/1.0,ORG-DF29EC15A6A42B0D,Mango Languages,null,"[""mangolanguages.com""]","[""United States""]","[""Mango Languages""]",active,0.9,"[""AMC-0805""]",1
agent-hiring-map-public/1.0,ORG-DF47C1580C8242E7,中科紫东太初,null,"[""taichuai.jobs.feishu.cn""]","[""China""]","[""中科紫东太初""]",active,0.9,"[""AMC-6492""]",1
agent-hiring-map-public/1.0,ORG-DF4D74DC4812BC0D,CicadaRelay / Deconstruction Lab,null,"[""github.com""]","[""China""]","[""CicadaRelay / Deconstruction Lab""]",active,0.9,"[""AMC-6757""]",1
agent-hiring-map-public/1.0,ORG-DF5D1FE03155E41B,The Trade Desk,null,"[""thetradedesk.com""]","[""United States""]","[""The Trade Desk""]",active,0.9,"[""AMC-6445""]",1
agent-hiring-map-public/1.0,ORG-E022F1E7923E81E0,明鉴智律 / InsightLex.AI,null,"[""insightlex.cn""]","[""China""]","[""明鉴智律 / InsightLex.AI""]",active,0.9,"[""AMC-7164""]",1
